,relation,start_node,end_node
210,UsedFor,adhesives,stick_things_together
211,UsedFor,adjective,describe_noun
212,UsedFor,adrenalin,prevent_anaphylaxis
213,UsedFor,advancing_into_battle,armies
214,UsedFor,advancing_into_battle,attacking
215,UsedFor,advancing_into_battle,attacking_enemy
216,UsedFor,advancing_into_battle,beat_enemy
217,UsedFor,advancing_into_battle,combat
218,UsedFor,advancing_into_battle,fighting
219,UsedFor,advancing_into_battle,fighting_war
220,UsedFor,advancing_into_battle,fighting_wars
221,UsedFor,advancing_into_battle,gain_new_land
222,UsedFor,advancing_into_battle,gaining_ground
223,UsedFor,advancing_into_battle,gaining_offensive
224,UsedFor,advancing_into_battle,gaining_strategic_advantage
225,UsedFor,advancing_into_battle,gaining_tactical_advantage
226,UsedFor,advancing_into_battle,getting_into_position_to_fight
227,UsedFor,advancing_into_battle,going_to_war
228,UsedFor,advancing_into_battle,kill_people
229,UsedFor,advancing_into_battle,killing_enemy
230,UsedFor,advancing_into_battle,making_war
231,UsedFor,advancing_into_battle,prepare_for_war
232,UsedFor,advancing_into_battle,soldiers_in_army
233,UsedFor,advancing_into_battle,testing_one's_mettle
234,UsedFor,advancing_into_battle,win_war
235,UsedFor,advancing_into_battle,winning
236,UsedFor,adverb,modify_verb
237,UsedFor,advertisement,conveying_idea
238,UsedFor,advertisement,educate
239,UsedFor,advertisement,electing_politician
240,UsedFor,advertisement,garnering_awareness
241,UsedFor,advertisement,getting_to_buy
242,UsedFor,advertisement,increasing_company's_profits
243,UsedFor,advertisement,promiting_sale
244,UsedFor,advertisement,promoting_business
245,UsedFor,advertisement,recommending_products
246,UsedFor,advertisement,sell
247,UsedFor,advertisement,sell_product
248,UsedFor,advertisement,selling_product
249,UsedFor,advertisement,selling_products_and_services
250,UsedFor,advertisement,selling_services
251,UsedFor,advertisement,showing_products_to_people
252,UsedFor,advertisement,supporting_political_parties
253,UsedFor,advertisement,try_to_make_people_buy
254,UsedFor,advertisements,finance_television_programs
255,UsedFor,advertising_panel,advertise
256,UsedFor,advertising_panel,advertising
257,UsedFor,advertising_panel,advertising_goods_or_services
258,UsedFor,advertising_panel,get_peoples_attention
259,UsedFor,aerial_bomb,advancing_position_in_war
260,UsedFor,aerial_bomb,blowing_things_up
261,UsedFor,aerial_bomb,bombing_from_air
262,UsedFor,aerial_bomb,destorying_things_from_high_above
263,UsedFor,aerial_bomb,destroy_city
264,UsedFor,aerial_bomb,destroy_places
265,UsedFor,aerial_bomb,destroying_targets
266,UsedFor,aerial_bomb,devastate_enemy_targets
267,UsedFor,aerial_bomb,do_harm
268,UsedFor,aerial_bomb,drop_on_ground
269,UsedFor,aerial_bomb,explode_in_air
270,UsedFor,aerial_bomb,kill_people
271,UsedFor,agreeing_with,believing_what_say_true
272,UsedFor,agreeing_with,coming_to_compromise
273,UsedFor,agreeing_with,concurring
274,UsedFor,agreeing_with,cooperation
275,UsedFor,agreeing_with,creating_harmony
276,UsedFor,agreeing_with,doing_everyone_enjoys
277,UsedFor,agreeing_with,ending_argument
278,UsedFor,agreeing_with,expressing_similar_opinion
279,UsedFor,agreeing_with,expressing_similarities
280,UsedFor,agreeing_with,greasing_wheels_of_commerce
281,UsedFor,agreeing_with,harmony
282,UsedFor,agreeing_with,kissing_ass
283,UsedFor,agreeing_with,making_friend
284,UsedFor,agreeing_with,reaching_compromise
285,UsedFor,agreeing_with,showing_solidarity
286,UsedFor,agreeing_with,showing_support
287,UsedFor,agreeing_with,trying_to_look_good
288,UsedFor,air_conditioner,cool_down_room
289,UsedFor,air_conditioner,cool_room
290,UsedFor,air_conditioner,cooling_air
291,UsedFor,air_conditioner,cooling_hot_air
292,UsedFor,air_conditioner,cooling_room
293,UsedFor,air_conditioner,lowering_air_temperature
294,UsedFor,air_conditioner,make_room_more_comfortable
295,UsedFor,air_conditioner,make_warm_air_colder
296,UsedFor,air_conditioner,making_room_colder
297,UsedFor,air_conditioner,reduce_air_temperature
298,UsedFor,air_conditioner,reduce_room_temperature
299,UsedFor,air_conditioner,removing_allergans_from_air
300,UsedFor,air_conditioners,keep_house_cool_and_dry
301,UsedFor,air_conditioning,altering_environment_of_room
302,UsedFor,air_conditioning,breathe_better
303,UsedFor,air_conditioning,comfortable_in_hot_weather
304,UsedFor,air_conditioning,cool_down
305,UsedFor,air_conditioning,cool_enviroment
306,UsedFor,air_conditioning,cool_home
307,UsedFor,air_conditioning,cool_house
308,UsedFor,air_conditioning,cool_room_or_building
309,UsedFor,air_conditioning,cooling
310,UsedFor,air_conditioning,cooling_automobile
311,UsedFor,air_conditioning,cooling_hotel
312,UsedFor,air_conditioning,cooling_office
313,UsedFor,air_conditioning,cooling_residence
314,UsedFor,air_conditioning,cooling_room
315,UsedFor,air_conditioning,keep_room_cold
316,UsedFor,air_conditioning,manipulating_temperature
317,UsedFor,air_conditioning,reducing_temperature
318,UsedFor,air_conditioning,removing_moisture_from_air
319,UsedFor,air_conditioning,storing_cold_food_items
320,UsedFor,air_conditioning,warming
321,UsedFor,air_pump,fill_tires_with_air
322,UsedFor,air_terminal,boarding_airplane_to_fly_somewhere
323,UsedFor,air_terminal,catch_flight_to_rome
324,UsedFor,air_terminal,entering_and_exiting_airplanes
325,UsedFor,air_terminal,fly
326,UsedFor,air_terminal,meet_plane
327,UsedFor,air_terminal,wait_for_airplane
328,UsedFor,air_terminal,waiting_to_get_on_plane
329,UsedFor,air_ticket,board_airplane
330,UsedFor,air_ticket,commercial_airlines_flight
331,UsedFor,air_ticket,get_seat_on_flight
332,UsedFor,air_ticket,getting_on_plane
333,UsedFor,air_ticket,going_on_airplane
334,UsedFor,air_ticket,going_to_new_place
335,UsedFor,air_ticket,ride_on_airplane
336,UsedFor,air_ticket,travel
337,UsedFor,air_ticket,travel_with_airplane
338,UsedFor,air_ticket,traveling
339,UsedFor,airbag,safety
340,UsedFor,aircraft,fly
341,UsedFor,aircraft,land
342,UsedFor,aircraft,transport
343,UsedFor,aircraft_roadway,fly_away
344,UsedFor,aircraft_roadway,get_to_runway
345,UsedFor,aircraft_roadway,land_plane
346,UsedFor,airline_seat,comfort_during_flight
347,UsedFor,airline_seat,eat_meal
348,UsedFor,airline_seat,holding_passenger_during_flight
349,UsedFor,airline_seat,riding_in_airplane
350,UsedFor,airline_seat,sitting_in
351,UsedFor,airline_seat,sitting_in_airplane
352,UsedFor,airline_seat,sitting_in_for_hours
353,UsedFor,airline_seat,sitting_while_on_airplane
354,UsedFor,airline_seat,trave
355,UsedFor,airpalne,transport
356,UsedFor,airplane,air_transportation
357,UsedFor,airplane,cargo
358,UsedFor,airplane,crashing_into_buildings
359,UsedFor,airplane,flight
360,UsedFor,airplane,fly
361,UsedFor,airplane,flying
362,UsedFor,airplane,going_from_oneplace_to_another
363,UsedFor,airplane,imitating_birds
364,UsedFor,airplane,transport
365,UsedFor,airplane,transport_people
366,UsedFor,airplane,transportation
367,UsedFor,airplane,travel
368,UsedFor,airplane,traveling
369,UsedFor,airplane,traversing_skies
370,UsedFor,airplane,visit_england
371,UsedFor,airplane,warfare
372,UsedFor,airplane_seat,comfort_during_flight
373,UsedFor,airplane_seat,passenger_comfort
374,UsedFor,airplane_seat,passengers
375,UsedFor,airplane_seat,riding_in_airplane
376,UsedFor,airplane_seat,sit_on
377,UsedFor,airplane_seat,sit_while_travel
378,UsedFor,airplane_seat,sitting
379,UsedFor,airplane_seat,sitting_in
380,UsedFor,airplane_seat,sleep_in_while_traveling
381,UsedFor,airplane_seat,transporting_passenger_in_comfort
382,UsedFor,airplane_seat,traveling_on_airplane
383,UsedFor,airplanes,carry_freight_or_cargo
384,UsedFor,airplanes,go_from_place_to_place
385,UsedFor,airplanes,transport_materials
386,UsedFor,airplanes,travel
387,UsedFor,airplanes,travel_between_places
388,UsedFor,airplanes,travel_from_one_place_to_another
389,UsedFor,airplanes,travel_long_distances
390,UsedFor,airport,airplanes
391,UsedFor,aisle,access_to_goods_in_store
392,UsedFor,aisle,allowing_people_to_move_around_efficiently
393,UsedFor,aisle,categorizing_items
394,UsedFor,aisle,flow_of_traffic
395,UsedFor,aisle,getting_married
396,UsedFor,aisle,getting_to_seat
397,UsedFor,aisle,moving_people_through_seatting_arrangements
398,UsedFor,aisle,moving_through
399,UsedFor,aisle,organize_store
400,UsedFor,aisle,part_of_religious_building
401,UsedFor,aisle,passage_between_things
402,UsedFor,aisle,passagewy
403,UsedFor,aisle,path_to_traverse
404,UsedFor,aisle,pathway
405,UsedFor,aisle,push_cart
406,UsedFor,aisle,reach_seat
407,UsedFor,aisle,running_in
408,UsedFor,aisle,showing_goods
409,UsedFor,aisle,view_merchandise
410,UsedFor,aisle,walking
411,UsedFor,aisle,walking_along
412,UsedFor,aisle,walking_through
413,UsedFor,aisle,walking_up
414,UsedFor,aisle,walking_up_or_down
417,UsedFor,alarm,alert
418,UsedFor,alarm,ring
419,UsedFor,alarm,warn
420,UsedFor,alarm_clock,wake_up_at_certain_time
421,UsedFor,alarm_clock,waking_at_specified_time
422,UsedFor,alarm_clock,waking_up
423,UsedFor,alarm_clock,awaken
424,UsedFor,alarm_clock,clock
425,UsedFor,alarm_clock,clock_time
426,UsedFor,alarm_clock,go_off
427,UsedFor,alarm_clock,ring
428,UsedFor,album,another_word_for_record
429,UsedFor,album,hold_photographs
430,UsedFor,album,holding_photographs
431,UsedFor,album,holding_representation_for_several_songs
432,UsedFor,album,keeping_pictures_in
433,UsedFor,album,memories
434,UsedFor,album,music
435,UsedFor,album,playing_music
436,UsedFor,album,preserve_photographs
437,UsedFor,album,reproduce_music
438,UsedFor,album,save_photographs
439,UsedFor,album,stick_photos_in
440,UsedFor,album,store_old_pictures
441,UsedFor,album,store_photographs
442,UsedFor,album,storing_lots_of_music
443,UsedFor,album,storing_photgrahs_in
444,UsedFor,album,storing_photographs
445,UsedFor,album,storing_photos
446,UsedFor,album,play
447,UsedFor,album,hearer
448,UsedFor,album,launch
449,UsedFor,album,music
450,UsedFor,album,play
451,UsedFor,album,sell
452,UsedFor,alcahol,escape_pain
453,UsedFor,alcohol,clean_wounds
454,UsedFor,alcohol,intoxication
455,UsedFor,alcohol,sterilize_instruments
456,UsedFor,alcoholic_drinks,hinder_judgments
457,UsedFor,alcoholics,alcohol
458,UsedFor,algorithm,software
459,UsedFor,algorithm,solving_problem
460,UsedFor,alias,keep_true_identity_private
461,UsedFor,alley,access_to_backs_of_properties
462,UsedFor,alley,access_to_backsides_of_buildings
463,UsedFor,alley,bowling
464,UsedFor,alley,cats
465,UsedFor,alley,colourful_murals
466,UsedFor,alley,deliveries
467,UsedFor,alley,garages
468,UsedFor,alley,hanging_out
469,UsedFor,alley,having_smoke
470,UsedFor,alley,hide_from_persuit
471,UsedFor,alley,rear_exits_from_buildings_or_property
472,UsedFor,alley,sneaking_past_clogged_traffic
473,UsedFor,alley,storing_trashcans
474,UsedFor,alley,trash_containers
475,UsedFor,alley,walk
476,UsedFor,almost,make_art
477,UsedFor,altar,adoration_of_god
478,UsedFor,altar,church
479,UsedFor,altar,church_services
480,UsedFor,altar,conducting_religious_ceremony
481,UsedFor,altar,focal_point_in_church
482,UsedFor,altar,get_married_at
483,UsedFor,altar,getting_married
484,UsedFor,altar,kneeling_in_front_of
485,UsedFor,altar,marry_sweetheart
486,UsedFor,altar,place_to_get_married
487,UsedFor,altar,place_to_pray
488,UsedFor,altar,pray
489,UsedFor,altar,pray_to_god
490,UsedFor,altar,religious_purposes
491,UsedFor,altar,religious_sacrifices
492,UsedFor,altar,sacrifices
493,UsedFor,altar,use_by_priest
494,UsedFor,altar,weddings
495,UsedFor,altar,worship
496,UsedFor,altar,worship_god
497,UsedFor,alto,computation
498,UsedFor,alto,create_opera
499,UsedFor,alto,high_pitched_voice
500,UsedFor,alto,sing
501,UsedFor,alto,singing
502,UsedFor,aluminum_foil,bake_things_in
503,UsedFor,ambulance,drive
504,UsedFor,ambulance,rush
505,UsedFor,ambulance,transport
506,UsedFor,ambulance_team,save_lives
507,UsedFor,amphetamines,stay_awake_during_long_drives
508,UsedFor,amphitheatre,concerts
509,UsedFor,amphitheatre,experiencing_performance_art
510,UsedFor,amphitheatre,fun
511,UsedFor,amphitheatre,grooving_to_grateful_dead
512,UsedFor,amphitheatre,groups_of_people
513,UsedFor,amphitheatre,hearing_echoes_when_empty
514,UsedFor,amphitheatre,hold_concert
515,UsedFor,amphitheatre,hold_outdoor_concerts
516,UsedFor,amphitheatre,listening_to_brass_band_concert
517,UsedFor,amphitheatre,lounging_about_in_sun
518,UsedFor,amphitheatre,perfect_sound_quality
519,UsedFor,amphitheatre,performances
520,UsedFor,amphitheatre,playing_soccer
521,UsedFor,amphitheatre,present_spectacle
522,UsedFor,amphitheatre,publicly_executing_people
523,UsedFor,amphitheatre,showing_plays
524,UsedFor,amphitheatre,stage_play
525,UsedFor,amphitheatre,staging_events_in
526,UsedFor,amphitheatre,taking_schoolchildren_to_on_field_trips
527,UsedFor,amphitheatre,viewing_concerts
528,UsedFor,amphitheatre,viewing_plays
529,UsedFor,amphitheatre,watching_greek_tragedy
530,UsedFor,amphitheatre,watching_wrestling_match
531,UsedFor,amplifier,make_sound_louder
532,UsedFor,analysing,attempting_to_model_universe_accurately
533,UsedFor,analysing,deciding_on_plan_of_action
534,UsedFor,analysing,describing
535,UsedFor,analysing,discovering_nature
536,UsedFor,analysing,figuring_out_how_works
537,UsedFor,analysing,finding_information_on
538,UsedFor,analysing,finding_out_more_about
539,UsedFor,analysing,finding_out_what
540,UsedFor,analysing,finding_unique_components
541,UsedFor,analysing,getting_details
542,UsedFor,analysing,good_of_everyone
543,UsedFor,analysing,initiate_action
544,UsedFor,analysing,investigating
545,UsedFor,analysing,learning
546,UsedFor,analysing,learning_about_somthing
547,UsedFor,analysing,learning_from
548,UsedFor,analysing,making_recommendations
549,UsedFor,analysing,personal_enjoyment
550,UsedFor,analysing,seeing_what_happens
551,UsedFor,analysing,studying
552,UsedFor,analysing,understanding
553,UsedFor,analysing,understanding_cause_and_effect_relationships
554,UsedFor,analysing,understanding_details
555,UsedFor,analysing,understanding_function
556,UsedFor,analysing,understanding_what_means
557,UsedFor,analysing,using_time_effectively
558,UsedFor,anarchy,liberation_of_humanity_from_state_capital_and_religion
559,UsedFor,and_bus_stop,waiting_for_transit_bus
560,UsedFor,and_great_wine,relishing
561,UsedFor,anemometer,measuring_wind_speed
562,UsedFor,angle_grinder,grinding
563,UsedFor,animal,beastiality
564,UsedFor,animal,carrying_cargo
565,UsedFor,animal,companionship
566,UsedFor,animal,conduct_experiment
567,UsedFor,animal,cuddly_pet
568,UsedFor,animal,food
569,UsedFor,animal,fur
570,UsedFor,animal,keep_company
571,UsedFor,animal,killing_for_food
572,UsedFor,animal,make_fur_coat
573,UsedFor,animal,make_leather
574,UsedFor,animal,pet
575,UsedFor,animal,petting
576,UsedFor,animal,provide_companionship
577,UsedFor,animal,providing_fur_coats
578,UsedFor,animal,race
579,UsedFor,animal,visiting_in_zoo
580,UsedFor,animal_skins,make_leather
581,UsedFor,anime,entertainment
582,UsedFor,anntenae,receive_signals
583,UsedFor,answering_questions,aiding_memory
584,UsedFor,answering_questions,contestants
585,UsedFor,answering_questions,creating_awareness
586,UsedFor,answering_questions,criminal_suspects
587,UsedFor,answering_questions,demonstrating_knowledge
588,UsedFor,answering_questions,determinging_knowledge
589,UsedFor,answering_questions,diffusing_knowlege
590,UsedFor,answering_questions,displaying_knowledge
591,UsedFor,answering_questions,docents
592,UsedFor,answering_questions,educating
593,UsedFor,answering_questions,educating_others
594,UsedFor,answering_questions,elucidating
595,UsedFor,answering_questions,examination
596,UsedFor,answering_questions,exercising_intellect
597,UsedFor,answering_questions,exploring_knowledge
598,UsedFor,answering_questions,finding_answers
599,UsedFor,answering_questions,finding_out_answers
600,UsedFor,answering_questions,finding_truth
601,UsedFor,answering_questions,gaining_knowledge
602,UsedFor,answering_questions,getting_job
603,UsedFor,answering_questions,give_information
604,UsedFor,answering_questions,giving_information
605,UsedFor,answering_questions,guides
606,UsedFor,answering_questions,help_desk_personnel
607,UsedFor,answering_questions,helping
608,UsedFor,answering_questions,increasing_understanding
609,UsedFor,answering_questions,information_booth_operators
610,UsedFor,answering_questions,informing
611,UsedFor,answering_questions,informing_others
612,UsedFor,answering_questions,interviewees
613,UsedFor,answering_questions,introspection
614,UsedFor,answering_questions,letting_others_know_what_know
615,UsedFor,answering_questions,looking_for_truth
616,UsedFor,answering_questions,make_happy
617,UsedFor,answering_questions,newspaper_advice_columnists
618,UsedFor,answering_questions,paricipating_in_poll
619,UsedFor,answering_questions,pass_test
620,UsedFor,answering_questions,people_taking_exam
621,UsedFor,answering_questions,people_testifying_in_court
622,UsedFor,answering_questions,people_with_knowledge
623,UsedFor,answering_questions,practice
624,UsedFor,answering_questions,providing_answers
625,UsedFor,answering_questions,quiz_takers
626,UsedFor,answering_questions,raising_children
627,UsedFor,answering_questions,remembering
628,UsedFor,answering_questions,responding_thoughtfully
629,UsedFor,answering_questions,sales_people
630,UsedFor,answering_questions,satisfying_curiosity
631,UsedFor,answering_questions,satisfying_questioner
632,UsedFor,answering_questions,satisfying_questioners
633,UsedFor,answering_questions,seeking_understanding
634,UsedFor,answering_questions,sharing_knowledge
635,UsedFor,answering_questions,spinning_truth
636,UsedFor,answering_questions,stimulating_thought
637,UsedFor,answering_questions,students
638,UsedFor,answering_questions,suspects
639,UsedFor,answering_questions,taking_examination
640,UsedFor,answering_questions,taking_test
641,UsedFor,answering_questions,teachers
642,UsedFor,answering_questions,teaching
643,UsedFor,answering_questions,teaching_children
644,UsedFor,answering_questions,teaching_people
645,UsedFor,answering_questions,testees
646,UsedFor,answering_questions,testing_knowledge
647,UsedFor,answering_questions,winning_price
